,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
121,2006-08-14,4.46,4.347,0.0,0.0,3158.3607225661794,14086.28882264516
122,2006-08-15,4.54,4.358000000000001,0.0,0.0,3158.3607225661794,14338.957680450454
123,2006-08-16,4.5,4.368666666666668,0.0,0.0,3158.3607225661794,14212.623251547808
124,2006-08-17,4.57,4.379333333333334,0.0,0.0,3158.3607225661794,14433.708502127442
125,2006-08-18,4.46,4.3870000000000005,0.0,0.0,3158.3607225661794,14086.28882264516
126,2006-08-21,4.42,4.387666666666666,0.0,0.0,3158.3607225661794,13959.954393742513
127,2006-08-22,4.36,4.386333333333334,0.0,0.0,3158.3607225661794,13770.452750388544
128,2006-08-23,4.68,4.392333333333334,-1.0,14781.128181609718,0.0,14781.128181609718
129,2006-08-24,4.36,4.387333333333333,0.0,14781.128181609718,0.0,14781.128181609718
130,2006-08-25,4.16,4.377,0.0,14781.128181609718,0.0,14781.128181609718
131,2006-08-28,4.26,4.373,0.0,14781.128181609718,0.0,14781.128181609718
132,2006-08-29,4.29,4.373333333333333,0.0,14781.128181609718,0.0,14781.128181609718
133,2006-08-30,4.43,4.377,0.0,14781.128181609718,0.0,14781.128181609718
134,2006-08-31,4.34,4.3790000000000004,0.0,14781.128181609718,0.0,14781.128181609718
135,2006-09-01,4.32,4.384333333333333,0.0,14781.128181609718,0.0,14781.128181609718
136,2006-09-05,4.36,4.387666666666666,0.0,14781.128181609718,0.0,14781.128181609718
137,2006-09-06,4.32,4.383,0.0,14781.128181609718,0.0,14781.128181609718
138,2006-09-07,4.28,4.378666666666667,0.0,14781.128181609718,0.0,14781.128181609718
139,2006-09-08,4.34,4.379333333333334,0.0,14781.128181609718,0.0,14781.128181609718
140,2006-09-11,4.51,4.387333333333334,0.0,14781.128181609718,0.0,14781.128181609718
141,2006-09-12,4.76,4.405333333333334,-1.0,14781.128181609718,0.0,14781.128181609718
142,2006-09-13,4.71,4.419666666666668,-1.0,14781.128181609718,0.0,14781.128181609718
143,2006-09-14,4.73,4.430333333333334,-1.0,14781.128181609718,0.0,14781.128181609718
144,2006-09-15,4.8,4.442666666666668,-1.0,14781.128181609718,0.0,14781.128181609718
145,2006-09-18,4.78,4.455000000000001,-1.0,14781.128181609718,0.0,14781.128181609718
146,2006-09-19,4.79,4.470000000000001,-1.0,14781.128181609718,0.0,14781.128181609718
147,2006-09-20,4.76,4.482,-1.0,14781.128181609718,0.0,14781.128181609718
148,2006-09-21,4.52,4.488333333333333,0.0,14781.128181609718,0.0,14781.128181609718
149,2006-09-22,4.63,4.495666666666667,0.0,14781.128181609718,0.0,14781.128181609718
150,2006-09-25,4.59,4.501,0.0,14781.128181609718,0.0,14781.128181609718
151,2006-09-26,4.62,4.506333333333333,0.0,14781.128181609718,0.0,14781.128181609718
152,2006-09-27,4.59,4.508,0.0,14781.128181609718,0.0,14781.128181609718
153,2006-09-28,4.58,4.510666666666667,0.0,14781.128181609718,0.0,14781.128181609718
154,2006-09-29,4.54,4.509666666666667,0.0,14781.128181609718,0.0,14781.128181609718
155,2006-10-02,4.6,4.514333333333334,0.0,14781.128181609718,0.0,14781.128181609718
156,2006-10-03,4.7,4.523666666666667,0.0,14781.128181609718,0.0,14781.128181609718
157,2006-10-04,4.71,4.535333333333333,0.0,14781.128181609718,0.0,14781.128181609718
158,2006-10-05,4.87,4.541666666666667,-1.0,14781.128181609718,0.0,14781.128181609718
159,2006-10-06,4.62,4.550333333333333,0.0,14781.128181609718,0.0,14781.128181609718
160,2006-10-09,4.57,4.563999999999999,0.0,14781.128181609718,0.0,14781.128181609718
161,2006-10-10,4.56,4.574,0.0,14781.128181609718,0.0,14781.128181609718
162,2006-10-11,4.53,4.582,0.0,14781.128181609718,0.0,14781.128181609718
163,2006-10-12,4.64,4.5889999999999995,0.0,14781.128181609718,0.0,14781.128181609718
164,2006-10-13,4.54,4.5956666666666655,0.0,14781.128181609718,0.0,14781.128181609718
165,2006-10-16,4.53,4.602666666666666,0.0,14781.128181609718,0.0,14781.128181609718
166,2006-10-17,4.61,4.611,0.0,14781.128181609718,0.0,14781.128181609718
167,2006-10-18,4.65,4.622,0.0,14781.128181609718,0.0,14781.128181609718
168,2006-10-19,4.56,4.631333333333333,0.0,14781.128181609718,0.0,14781.128181609718
169,2006-10-20,4.36,4.632000000000001,1.0,0.0,3390.167014130669,14781.128181609718
170,2006-10-23,4.37,4.627333333333334,1.0,0.0,3390.167014130669,14815.029851751024
171,2006-10-24,4.48,4.618,0.0,0.0,3390.167014130669,15187.948223305399
172,2006-10-25,4.4,4.607666666666668,0.0,0.0,3390.167014130669,14916.734862174944
173,2006-10-26,4.4,4.596666666666668,0.0,0.0,3390.167014130669,14916.734862174944
174,2006-10-27,4.45,4.585,0.0,0.0,3390.167014130669,15086.243212881478
175,2006-10-30,4.55,4.577333333333334,0.0,0.0,3390.167014130669,15425.259914294544
176,2006-10-31,4.68,4.573666666666668,0.0,0.0,3390.167014130669,15865.98162613153
177,2006-11-01,4.52,4.565666666666669,0.0,0.0,3390.167014130669,15323.554903870623
178,2006-11-02,4.68,4.5710000000000015,0.0,0.0,3390.167014130669,15865.98162613153
179,2006-11-03,4.6,4.570000000000002,0.0,0.0,3390.167014130669,15594.768265001076
180,2006-11-06,4.61,4.570666666666669,0.0,0.0,3390.167014130669,15628.669935142385
181,2006-11-07,4.62,4.570666666666669,0.0,0.0,3390.167014130669,15662.57160528369
182,2006-11-08,4.63,4.572000000000002,0.0,0.0,3390.167014130669,15696.473275424998
183,2006-11-09,4.7,4.576000000000001,0.0,0.0,3390.167014130669,15933.784966414145
184,2006-11-10,4.72,4.582000000000002,0.0,0.0,3390.167014130669,16001.588306696756
185,2006-11-13,4.69,4.585000000000002,0.0,0.0,3390.167014130669,15899.88329627284
186,2006-11-14,4.7,4.585000000000002,0.0,0.0,3390.167014130669,15933.784966414145
187,2006-11-15,4.72,4.585333333333335,0.0,0.0,3390.167014130669,16001.588306696756
188,2006-11-16,4.7,4.579666666666667,0.0,0.0,3390.167014130669,15933.784966414145
189,2006-11-17,4.64,4.580333333333333,0.0,0.0,3390.167014130669,15730.374945566304
190,2006-11-20,4.57,4.580333333333333,0.0,0.0,3390.167014130669,15493.063254577159
191,2006-11-21,4.52,4.579,0.0,0.0,3390.167014130669,15323.554903870623
