,Date,Close,SMA,Decision,Cash Balance,Shares Held,Total Value
165,2006-10-16,50.54,47.26600000000003,-1.0,7704.649639816634,0.0,7704.649639816634
166,2006-10-17,49.48,47.55133333333335,0.0,7704.649639816634,0.0,7704.649639816634
167,2006-10-18,52.4,47.927666666666696,-1.0,7704.649639816634,0.0,7704.649639816634
168,2006-10-19,52.46,48.293333333333365,-1.0,7704.649639816634,0.0,7704.649639816634
169,2006-10-20,52.75,48.66100000000003,-1.0,7704.649639816634,0.0,7704.649639816634
170,2006-10-23,53.37,49.026333333333355,-1.0,7704.649639816634,0.0,7704.649639816634
171,2006-10-24,53.42,49.30866666666669,-1.0,7704.649639816634,0.0,7704.649639816634
172,2006-10-25,53.2,49.55533333333336,-1.0,7704.649639816634,0.0,7704.649639816634
173,2006-10-26,50.02,49.67833333333336,0.0,7704.649639816634,0.0,7704.649639816634
174,2006-10-27,48.59,49.72933333333336,0.0,7704.649639816634,0.0,7704.649639816634
175,2006-10-30,49.0,49.815666666666694,0.0,7704.649639816634,0.0,7704.649639816634
176,2006-10-31,48.42,49.86933333333336,0.0,7704.649639816634,0.0,7704.649639816634
177,2006-11-01,48.26,49.88666666666669,0.0,7704.649639816634,0.0,7704.649639816634
178,2006-11-02,48.22,49.91400000000002,0.0,7704.649639816634,0.0,7704.649639816634
179,2006-11-03,47.69,49.94466666666669,0.0,7704.649639816634,0.0,7704.649639816634
180,2006-11-06,48.23,49.9316666666667,0.0,7704.649639816634,0.0,7704.649639816634
181,2006-11-07,47.6,49.885666666666694,0.0,7704.649639816634,0.0,7704.649639816634
182,2006-11-08,47.94,49.88400000000003,0.0,7704.649639816634,0.0,7704.649639816634
183,2006-11-09,47.51,49.821000000000026,0.0,7704.649639816634,0.0,7704.649639816634
184,2006-11-10,48.44,49.82700000000003,0.0,7704.649639816634,0.0,7704.649639816634
185,2006-11-13,48.13,49.82633333333336,0.0,7704.649639816634,0.0,7704.649639816634
186,2006-11-14,48.21,49.78533333333336,0.0,7704.649639816634,0.0,7704.649639816634
187,2006-11-15,49.66,49.76100000000003,0.0,7704.649639816634,0.0,7704.649639816634
188,2006-11-16,49.95,49.759666666666696,0.0,7704.649639816634,0.0,7704.649639816634
189,2006-11-17,49.75,49.759666666666696,0.0,7704.649639816634,0.0,7704.649639816634
190,2006-11-20,49.62,49.76433333333336,0.0,7704.649639816634,0.0,7704.649639816634
191,2006-11-21,49.01,49.74766666666669,0.0,7704.649639816634,0.0,7704.649639816634
192,2006-11-22,49.1,49.724333333333355,0.0,7704.649639816634,0.0,7704.649639816634
193,2006-11-24,48.96,49.684666666666686,0.0,7704.649639816634,0.0,7704.649639816634
